TOTAL_REGISTOS,ESCOLA,INEP,ANO,VALOR_DESTINADO
1,ESCOLA ESTADUAL BOM TEMPO,17024331,2019,"R$     9.960,00"
1,JOAO PEDRO DE CARVALHO NETO,35906979,2018,"R$    12.000,00"
1,ESCOLA FLAVIO PESSOA GUERRA,26105780,2019,"R$     9.960,00"
1,ESC EST INDIGENA KWATIJARIGA,13102265,2019,"R$     9.960,00"
1,EE PROFESSORA NILCE DIAS DOS SANTOS PACHECO,31044334,2019,"R$    12.000,00"
1,THEODOMIRO EMERIQUE PROFESSOR,35002410,2019,"R$    15.000,00"
1,JOAQUIM MENDES PEQUITO,35028897,2019,"R$    12.000,00"
1,IDILIO JOSE SOARES DOM,35049517,2018,"R$    15.000,00"
1,PORFIRIO PIMENTEL,35027509,2019,"R$    15.000,00"
1,ESCOLA MUNICIPAL ANTONIO SOARES DE AQUINO,24066079,2018,"R$     9.960,00"
1,MERCIA MARIA CAZARINI PROFA,35925895,2019,"R$    12.000,00"
1,EE PROFESSOR GERALDO WILSON BENICIO,31023400,2019,"R$     9.960,00"
1,ESC EST ENS FUN NARCISO VERZA,43015050,2019,"R$     9.960,00"
1,EE DE ENSINO FUNDAMENTAL E MEDIO,31338893,2019,"R$    12.000,00"
1,EE CORONEL REZENDE,31069400,2019,"R$     9.960,00"
1,CIEP 155 MARIA JOAQUINA DE OLIVEIRA,33045437,2019,"R$    15.000,00"
1,EE PADRE NONO,31034347,2019,"R$    12.000,00"
1,CAPISTRANO DE ABREU,35005794,2019,"R$    12.000,00"
1,CESEC CONJUNTO HABITACIONAL CRISTINA,31010723,2019,"R$    18.000,00"
1,EMTI JUIZA PATRICIA LOURIVAL ACIOLI,33171416,2019,"R$    12.000,00"
1,EE MANOEL BATISTA,31034924,2019,"R$    18.000,00"
1,ESC EST ENS FUN GAL OSORIO,43093868,2018,"R$    18.000,00"
1,COL ESTADUAL ATHAYDE PACHECO MARTINS,43067913,2019,"R$     9.960,00"
1,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA ISMENIA LEMOS WANDERLEY,26073102,2019,"R$    12.000,00"
1,ESCOLA MUNICIPAL FRANCISCO MENDES,13008153,2018,"R$    18.000,00"
1,CE ANA NERI,33061246,2019,"R$    15.000,00"
1,EE LOURDINHA SILVEIRA,31080365,2019,"R$     9.960,00"
1,UEI ROSEMARY JORGE,15152316,2018,"R$     9.960,00"
1,ESCOLA MUNICIPAL INDIGENA VOVO ANTONIA CELESTINA DA SILVA,14007134,2018,"R$     9.960,00"
1,ESC EST ENS FUN ERICO VERISSIMO,43049036,2019,"R$     9.960,00"
1,ALICE MARIA DA SILVA FERREIRA,35919093,2019,"R$    12.000,00"
1,SENHORINHA OLIVEIRA GONDIM EMEIF,23213850,2018,"R$    12.000,00"
1,IEMA - INSTITUTO ESTADUAL DE EDUCACAO CIENCIA E TECNOLOGIA DO MA - UNIDADE PLENA PINDARE-MIRIM,21280835,2019,"R$    12.000,00"
1,JANDYRA NERY GATTI PROFA,35907728,2019,"R$    12.000,00"
1,ESCOLA ESTADUAL DE EDUCACAO BASICA DE PARICONHA,27002950,2019,"R$    12.000,00"
1,EE NEWTON ALFREDO AGUIAR,51036649,2019,"R$    12.000,00"
1,EE - COLEGIO ESTADUAL LUIZ VIANA FILHO- TEMPO INTEGRAL,29171792,2019,"R$    12.000,00"
1,MAJOR FELIPE GOMES RIBEIRO EEF,23166371,2019,"R$    12.000,00"
1,EE DE NAZARE DE MINAS,31173428,2019,"R$     9.960,00"
1,EE PROFESSOR JOSE BORGES DE MORAIS,31181498,2018,"R$    18.000,00"
1,U E RAIMUNDO MIRANDA DE BRITO,22014160,2019,"R$    15.000,00"
1,ESC EST ENS FUN GUANABARA,43038263,2019,"R$    12.000,00"
1,OSMAR BASTOS CONCEICAO PROFESSOR,35040460,2019,"R$    12.000,00"
1,EM MARENILDE ALVES DE S MELO,21054266,2018,"R$    12.000,00"
1,EE DR LUCIO VIEIRA DA SILVA,31045241,2019,"R$     9.960,00"
1,MARQUES DE SAO VICENTE,35011927,2019,"R$    18.000,00"
1,ESC EST PROF MARLY MARIA E SOUZA DA SILVA,16011830,2019,"R$    15.000,00"
1,CEJA NOGUEIRA TAPETY,22080465,2019,"R$    12.000,00"
1,EE ANTONIO CARLOS,31108855,2019,"R$    18.000,00"
1,ALVARES DE AZEVEDO,35003190,2019,"R$    15.000,00"
1,CENTRO MUNICIPAL DE EDUCACAO INFANTIL LUIZ CALHEIROS JUNIOR,27036219,2018,"R$     9.960,00"
1,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ULISSES GUIMARAES DA FONSECA,28023897,2018,"R$     9.960,00"
1,ESCOLA MUNICIPAL GOVERNADOR ROBERTO SANTOS,29190975,2018,"R$    15.000,00"
1,EE - COL EST DO CAMPO CARLOS HUMBERTO DE MIRANDA PEREIRA MELLO - DISTRITO DE VILA MEDRADO,29426618,2019,"R$     9.960,00"
1,FERNANDO MARIA FACHINI FREI,35471458,2019,"R$    12.000,00"
1,PEDRO MAZZA PROFESSOR,35013584,2018,"R$    15.000,00"
1,ESCOLA DE REFERENCIA EM ENSINO MEDIO ARAO PEIXOTO DE ALENCAR,26004518,2019,"R$    12.000,00"
1,COL EST ADOLFO BEZERRA DE MENEZES,17004977,2018,"R$    18.000,00"
1,CE ANTONIO LOPES DE CAMPOS FILHO,33044368,2019,"R$     9.960,00"
1,GAVIAO PEIXOTO CONSELHEIRO,35021908,2019,"R$    12.000,00"
1,ESCOLA ESTADUAL VICENTE SCHETTINI,13030957,2019,"R$    12.000,00"
1,EE - COLEGIO ESTADUAL FRANCISCO PEREIRA FRANCO,29178584,2019,"R$    15.000,00"
1,ESCOLA JOAO DE ASSIS MORENO,26080710,2018,"R$    18.000,00"
1,U E SANTA TERESINHA,22126880,2019,"R$    15.000,00"
1,UNIDADE ESCOLAR JOSE MARIANO,22013610,2018,"R$     9.960,00"
1,CIEP 336 OCTAVIO MALTA,33106584,2019,"R$    18.000,00"
1,ESCOLA MUNICIPAL ELIAS SALEM,24002798,2018,"R$     9.960,00"
1,ADEMAR VIEIRA PISCO,35020734,2019,"R$    12.000,00"
1,EE - COLEGIO ESTADUAL CPM LUIZ TARQUINIO,29357896,2019,"R$    15.000,00"
1,EE CARVALHO BRITO,31000914,2019,"R$    12.000,00"
1,GERALDINO DOS SANTOS DEPUTADO,35910831,2019,"R$    18.000,00"
1,SANTA ISABEL E M EI EF,41126483,2019,"R$    12.000,00"
1,ESCOLA ESTADUAL PASTOR JOSE TAVARES DE SOUZA,27036480,2019,"R$    18.000,00"
1,ESC MARIA DE LOURDES ALBUQUERQUE DOS SANTOS,12006076,2019,"R$     9.960,00"
1,IBRAHIM NOBRE,35039299,2019,"R$    15.000,00"
1,OSVALDO ELCI PROFESSOR,35009702,2019,"R$    15.000,00"
1,REGINA COUTINHO NOGUEIRA,35018387,2018,"R$    12.000,00"
1,EEM MARIA NEUSA ARAUJO MOURA,23545534,2019,"R$    12.000,00"
1,ESC EST TANCREDO DE ALMEIDA NEVES,17022860,2019,"R$    12.000,00"
1,CESEC DE GOVERNADOR VALADARES,31043036,2019,"R$    15.000,00"
1,EE - COLEGIO ESTADUAL PROFESSORA ZENILDA FERNANDES DOS SANTOS FARIAS,29398282,2019,"R$    12.000,00"
1,CENTRO DE ENSINO PROFESSORA ROSA CASTRO,21225656,2019,"R$     9.960,00"
1,EE DOMINGOS APARECIDO DOS SANTOS,51052792,2019,"R$    18.000,00"
1,EE HORTENCIO DINIZ,31167266,2019,"R$    15.000,00"
1,JOAO ANTUNES ALEXANDRE,35014333,2019,"R$    12.000,00"
1,CMEI FLORA BEZERRA,26132141,2019,"R$     9.960,00"
1,ESCOLA TECNICA ESTADUAL PEDRO LEAO LEAL,26185113,2019,"R$    12.000,00"
1,ESCOLA PROFESSORA MARIA THAMAR LEITE DA FONSECA,26137780,2019,"R$    18.000,00"
1,COLEGIO ESTADUAL PROFESSOR JOSE CLAUDIO MONTEIRO,28032225,2019,"R$    12.000,00"
1,ESC EST ENS FUN PROF SILVIO STALLIVIERI,43042996,2019,"R$     9.960,00"
1,COLEGIO ESTADUAL MARIA JOANA DE JESUS,52030946,2018,"R$    15.000,00"
1,ESC EST ENS FUN TRISTAO MONTEIRO,43152899,2019,"R$     9.960,00"
1,CE PROFESSORA ODYSSEA SILVEIRA DE SIQUEIRA,33090459,2019,"R$    12.000,00"
1,EE DE MERCES DE AGUA LIMPA,31134872,2019,"R$    12.000,00"
1,EE DOM BENEVIDES,31106275,2019,"R$    12.000,00"
1,EE COELHO NETO,31063070,2019,"R$    12.000,00"
1,ESCOLA ESTADUAL DOM PEDRO II,14003899,2019,"R$    15.000,00"
1,EE RIBEIRO DE OLIVEIRA,31193968,2019,"R$    15.000,00"
1,ESCOLA MUNICIPAL RAIMUNDO DE MOURA FE,22141928,2018,"R$     9.960,00"
1,MARCILIO DIAS,35011575,2019,"R$    18.000,00"
1,ESCOLA MUNICIPAL DOM ANTONIO BATISTA DE FRAGOSO,23255668,2018,"R$    12.000,00"
1,ESC EST IND EB FRANCISCO KAJERO,43084443,2019,"R$     9.960,00"
1,E M THEODOR BADOTTI,15140600,2018,"R$    12.000,00"
1,EEEFM MARGARIDA DIAS,25086324,2019,"R$    12.000,00"
1,ESCOLA ESTADUAL ANTONIO NUNEZ JIMENEZ,13082183,2019,"R$    18.000,00"
1,EE GRACIA EDMUNDO ZEFERINO,51087731,2019,"R$    12.000,00"
1,EE ALPHONSUS DE GUIMARAES,31184641,2019,"R$    15.000,00"
1,EE PADRE TIAGO,51030870,2018,"R$    15.000,00"
1,ESCOLA ANTONIO IMBASSAHY,29339073,2018,"R$    12.000,00"
1,UMEI CECILIA MEIRELES,31364606,2019,"R$     9.960,00"
1,CE HONDURAS,33077509,2019,"R$     9.960,00"
1,EMEF TAMANDARE ALM,35054719,2019,"R$    15.000,00"
1,ESCOLA MUNICIPAL MONSENHOR MOTA,24002992,2018,"R$    12.000,00"
1,ESC EST ENS FUN BARAO DE SANTA TECLA,43037240,2019,"R$     9.960,00"
1,COL ESTADUAL BLAU NUNES,43119840,2019,"R$    15.000,00"
1,COLEGIO ESTADUAL JOSE RODRIGUES MORENO,52067289,2019,"R$    12.000,00"
1,ESCOLA ESTADUAL ALFREDO NASSER,52059952,2019,"R$     9.960,00"
1,ESCOLA ESTADUAL JOSE BEJO,51029693,2018,"R$    12.000,00"
1,ESCOLA MUNICIPAL EULINDA GAVAZZA,29322693,2018,"R$    12.000,00"
1,JARDIM BOPEVA,35012178,2018,"R$    12.000,00"
1,EEEFM LAURO SODRE,15039650,2019,"R$    18.000,00"
1,EE CELMAR BOTELHO DUARTE,31002372,2019,"R$    15.000,00"
1,EEEFM ANA FERREIRA DA COSTA,25051660,2019,"R$     9.960,00"
1,CE HISPANO BRASILEIRO JOAO CABRAL DE MELO NETO,33072248,2019,"R$    12.000,00"
1,ESCOLA DUQUE DE CAXIAS,29282748,2018,"R$     9.960,00"
1,EE PADRE JOHANNES BERTHOLD HENNING,51094223,2019,"R$    15.000,00"
1,ESC EST IND EM NAN GA,43077048,2019,"R$    12.000,00"
1,ESC EST ED BAS BARAO DO RIO BRANCO,43023851,2019,"R$    12.000,00"
1,ESCOLA ESTADUAL DR JOSE MILTON BANDEIRA,13027280,2019,"R$    18.000,00"
1,ESC EST ENS FUN 19 DE NOVEMBRO,43119824,2019,"R$     9.960,00"
1,ESC EST ENS MED FRANCISCO JOSE RODRIGUES CAIC,43174108,2019,"R$    12.000,00"
1,EE - COLEGIO ESTADUAL JOSE RIBEIRO DE ARAUJO,29060214,2019,"R$    15.000,00"
1,CEI 05 DE TAGUATINGA,53004167,2018,"R$     9.960,00"
1,JOSE LUIZ DE SIQUEIRA PROFESSOR,35023619,2019,"R$    18.000,00"
1,EE CORONEL CRISTIANO,31118656,2019,"R$    15.000,00"
1,CE PRESIDENTE KENNEDY,33046786,2019,"R$    18.000,00"
1,CE JARDIM ALVORADA,33058679,2019,"R$    15.000,00"
1,CEJA GETULIO DORNELLES VARGAS,51046911,2019,"R$    18.000,00"
1,EE PROFESSOR FRANCISCO BRANT,31001104,2019,"R$    15.000,00"
1,CENTRO DE ENSINO RUI BARBOSA - ANEXO III - CESAR BANDEIRA,21242330,2019,"R$     9.960,00"
1,EE SANTA RITA DE CASSIA,31130001,2019,"R$    15.000,00"
1,ESCOLA MUNICIPAL PROFESSOR DOMICIANO VIEIRA,31003344,2019,"R$    12.000,00"
1,EE PROFESSOR CANDIDO MOTTA FILHO,31068772,2019,"R$    12.000,00"
1,UEB ENS FUND DR NETO GUTERRES,21020752,2019,"R$    12.000,00"
1,ESCOLA ESTADUAL DEPUTADO RUBENS CANUTO,27036448,2018,"R$    18.000,00"
1,GERALDO DOMINGOS CORTEZ PROFESSOR,35003074,2019,"R$    15.000,00"
1,ESCOLA MUNICIPAL BOM JESUS,21055548,2018,"R$    12.000,00"
1,EEEM ABRAAO SIMAO JATENE,15213803,2019,"R$    12.000,00"
1,JOAO BAPTISTA DE LIMA FIGUEIREDO ETEC,35045974,2019,"R$    15.000,00"
1,ESC EST ENS FUN HENRIQUE GEISS,43083374,2019,"R$     9.960,00"
1,U E GONCALO NUNES,22042830,2018,"R$    12.000,00"
1,EE DOUTOR JULIO CESAR DE VASCONCELOS,31009661,2019,"R$    12.000,00"
1,EE PEDRO II,31001970,2019,"R$    15.000,00"
1,EEEM GUILHERME GABRIEL,15582930,2019,"R$    18.000,00"
1,EEM RAIMUNDO NONATO RIBEIRO,23038861,2019,"R$    12.000,00"
1,ESC EST ENS FUN NOSSA SENHORA DOS NAVEGANTES,43156894,2019,"R$     9.960,00"
1,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA HELENA PUGO,26127741,2019,"R$    15.000,00"
1,EE JOAO BATISTA DE CARVALHO,31032212,2019,"R$    15.000,00"
1,EEM GUSTAVO BARROSO,23137150,2019,"R$    12.000,00"
1,EE - COLEGIO ESTADUAL ANTONIO GONCALVES,29285291,2019,"R$    12.000,00"
1,MARIA CONCEICAO APARECIDA BASSO PROFA,35026852,2019,"R$     9.960,00"
1,EE - COLEGIO ESTADUAL ANTONIO SA PEREIRA,29302145,2019,"R$    12.000,00"
1,ESC EST ENS FUN ERICO VERISSIMO,43146201,2019,"R$    12.000,00"
1,ESC EST ENS FUN AFONSO JOSE NUNES SANTANA,43130305,2019,"R$     9.960,00"
1,MARIA DE SAO LUIZ IRMA,35019471,2019,"R$    15.000,00"
1,EMEIEF ELIZA PACHECO ALVES,32074360,2018,"R$    15.000,00"
1,COL EST ANTONIO CARLOS FRANCA,17036208,2019,"R$    12.000,00"
1,JARDIM SANTA TEREZINHA,35561009,2019,"R$    15.000,00"
1,ESCOLA ESTADUAL INDIGENA MARIA CANDIDA DE QUEIROZ,26188325,2019,"R$     9.960,00"
1,AFONSO PENNA JUNIOR PROF,35002653,2019,"R$    15.000,00"
1,ESCOLA SIMOA GOMES,26076047,2018,"R$    18.000,00"
1,DOM GASTAO BISPO,35024466,2019,"R$    15.000,00"
1,LUCIA DE CASTRO BUENO PROFESSORA,35906426,2018,"R$    18.000,00"
1,AUGUSTO DA SILVA CESAR PROF,35021957,2019,"R$    12.000,00"
1,ESC MUL ALVARO MARQUES GONCALVES,16006585,2018,"R$    12.000,00"
1,EE MARIO DUILIO EVARISTO HENRY,51189801,2019,"R$    12.000,00"
1,U E DESEMBARGADOR ROBERT CARVALHO FREITAS,22026940,2019,"R$    12.000,00"
1,E M E F GONCALVES DIAS,15125920,2018,"R$     9.960,00"
1,EEEF PROF MATEUS RIBEIRO,25094270,2019,"R$    12.000,00"
1,EE - COLEGIO ESTADUAL GENERAL DIONISIO CERQUEIRA,29192617,2019,"R$    12.000,00"
1,E M E F RAIMUNDA DE OLIVEIRA MACHADO,15537277,2019,"R$    12.000,00"
1,ARY BARROSO,35000310,2019,"R$    12.000,00"
1,CESEC DE BETIM,31007765,2019,"R$    18.000,00"
1,EE PADRE DAMIAO,31166693,2019,"R$    15.000,00"
1,EE ZUZA JANUARIO ENS 1 GRAU,24031704,2019,"R$    12.000,00"
1,MARIA AUGUSTA CORREA PROFESSORA,35040988,2019,"R$    15.000,00"
1,ESCOLA ESTADUAL FLORIANO PEIXOTO,27026337,2019,"R$    18.000,00"
1,CEJA PROFESSOR MOREIRA CAMPOS,23225653,2019,"R$    18.000,00"
1,ESCOLA MUNICIPAL GERALDO PEREIRA NOGUEIRA,29470064,2018,"R$    15.000,00"
1,EMEF CELITA BASTOS GARCIA,32043503,2019,"R$     9.960,00"
1,ESC EST ENS FUN ANTONIO JOSE DE ALENCASTRO,43069118,2019,"R$    12.000,00"
1,CENTRO DE ENSINO DEPUTADO LUIS ROCHA,21048215,2019,"R$    15.000,00"
1,ALCIDES DE CASTRO GALVAO,35011332,2019,"R$    12.000,00"
1,ADELAIDE FERRAZ DE OLIVEIRA PROFA,35002549,2018,"R$    18.000,00"
1,ESC INDIGENA KAMBEBA SAO SEBASTIAO,13054198,2018,"R$     9.960,00"
1,ESC EST ALBINO AVELINO ENS 1 GRAU,24028428,2019,"R$     9.960,00"
1,EE - COLEGIO ESTADUAL RUBEM NOGUEIRA - TEMPO INTEGRAL,29145538,2019,"R$    15.000,00"
1,COLEGIO ESTADUAL ESPERIDIAO MONTEIRO,28016980,2019,"R$    15.000,00"
1,ESCOLA ESTADUAL TOMASZINHO MEIRELLES,13059440,2019,"R$    15.000,00"
1,ESC EST TEC AGR DESIDERIO FINAMOR,43082246,2019,"R$     9.960,00"
1,ESC EST ENS FUN PROFESSOR IVO CORSEUIL,43107117,2019,"R$     9.960,00"
1,CE VICTOR HUGO,33077576,2019,"R$    12.000,00"
1,EE PROFESSORA GABRIELA NEVES,31023817,2019,"R$    12.000,00"
1,ESC EST ENS MED GOV WALTER JOBIM,43167586,2018,"R$    18.000,00"
1,CEJA PROFESSOR CLAUDIO FERREIRA,22022295,2019,"R$    15.000,00"
1,ESC EST ENS FUN EMILIO TAGLIARI,43059856,2019,"R$    12.000,00"
1,EE JOAQUIM TIAGO DE QUEIROZ,31205605,2019,"R$    12.000,00"
1,EE - COLEGIO MODELO LUIS EDUARDO MAGALHAES,29392861,2019,"R$    18.000,00"
1,EE DEPUTADO EDUARDO LUCAS,31109100,2019,"R$    12.000,00"
1,ANTONIO MARIN,35027777,2019,"R$     9.960,00"
1,U E PROF VICENTE GUALBERTO RIBEIRO,22134859,2019,"R$     9.960,00"
1,ESCOLA DE REFERENCIA EM ENSINO MEDIO LUIZ ALVES DA SILVA,26063905,2019,"R$    15.000,00"
1,EE DE FELISBURGO,31184691,2019,"R$    15.000,00"
1,ESCOLA ESTADUAL TENENTE ANTONIO JOAO,13002694,2019,"R$    12.000,00"
1,ESC EST PROF SILVIO ELITO DE LIMA SANTOS,16000064,2018,"R$    15.000,00"
1,EEEF ELCIONE BARBALHO,15035042,2019,"R$     9.960,00"
1,CEDUP GETULIO VARGAS,42104610,2019,"R$    12.000,00"
1,EE DE CATAJAS,31185469,2019,"R$     9.960,00"
1,EE - COLEGIO ESTADUAL ANTONIO CARLOS MAGALHAES,29236606,2019,"R$    12.000,00"
1,ESCOLA ESTADUAL WOLNEY LEAL DE MELO,28021096,2019,"R$    12.000,00"
1,EE - COLEGIO ESTADUAL SANTA RITA DE CASSIA,29188270,2019,"R$    18.000,00"
1,ESCOLA ESTADUAL CORONEL PEDRO CAMARA,13103385,2019,"R$    18.000,00"
1,UMEF DEP MIKEIL CHEQUER,32038380,2019,"R$    15.000,00"
1,NELSON STROILI PROFESSOR,35041661,2018,"R$    15.000,00"
1,AFONSO CAFARO,35026897,2019,"R$    15.000,00"
1,ESCOLA MUNICIPAL JERONIMO ROSADO,24002860,2018,"R$     9.960,00"
1,EE BUENO BRANDAO,31054526,2019,"R$    15.000,00"
1,U E PROFESSOR JOSE CAMILO DA SILVEIRA FILHO,22027238,2019,"R$     9.960,00"
1,ESC 15 DE JUNHO,12005398,2019,"R$    12.000,00"
1,HERMINIO CANTISANI PROFESSOR,35905938,2019,"R$    18.000,00"
1,EE MAGID LAUAR,31148261,2019,"R$    12.000,00"
1,EE - CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL DO CAMPO PAULO FREIRE,29397693,2019,"R$    15.000,00"
1,EE PROFESSOR JOSE MONTEIRO FONSECA,31147711,2019,"R$    15.000,00"
1,EE - COLEGIO ESTADUAL JOSE DANTAS DE SOUZA,29434530,2019,"R$    15.000,00"
1,EE CRISTIANO MACHADO,31103969,2019,"R$     9.960,00"
1,ESCOLA MUNICIPAL JOHANN NOEL,33151776,2018,"R$    12.000,00"
1,PARQUE OZIEL,35127012,2019,"R$    12.000,00"
1,ORLANDO SILVA,35040472,2019,"R$    15.000,00"
1,EE - CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL EM SERVICOS E PROCESSOS INDUSTRIAIS IRMA DULCE,29201632,2019,"R$    18.000,00"
1,COLEGIO MUNICIPALIZADO BELARMINO PINTO,29051649,2018,"R$    15.000,00"
1,EE PROFESSOR JOSE HUGO GUIMARAES,31118494,2018,"R$    18.000,00"
1,COLEGIO JOAO D ABREU,17033993,2018,"R$    18.000,00"
1,ESCOLA ESTADUAL CAMPOS TEIXEIRA,27035697,2019,"R$    15.000,00"
1,MMDC,35001661,2019,"R$    15.000,00"
1,LAVINIA RIBEIRO ARANHA PROFESSORA,35911112,2019,"R$    12.000,00"
1,ESCOLA MUNCIPAL NEUSA MARIA SOUZA DOS SANTOS,29417538,2019,"R$    15.000,00"
1,CAIO PRADO JUNIOR DEPUTADO,35009799,2018,"R$    15.000,00"
1,CE PEDRO RAYMUNDO DE MAGALHAES,33033110,2019,"R$    12.000,00"
1,ESC EST ENS MED SAO CAETANO,43043011,2018,"R$    15.000,00"
1,EEMTI VALDO DE VASCONCELOS RIOS,23506989,2019,"R$    12.000,00"
1,IGNACIO GIOIA MONSENHOR,35037874,2019,"R$    12.000,00"
1,PEDRO TEIXEIRA DE QUEIROZ,35027947,2018,"R$    15.000,00"
1,ESCOLA ESTADUAL ALMIRANTE BARROSO,13027093,2019,"R$    12.000,00"
1,CENTRO DE ENSINO PROFESSOR JUAREZ GOMES,21099111,2019,"R$    15.000,00"
1,EE - COLEGIO ESTADUAL DUQUE DE CAXIAS,29156211,2019,"R$    18.000,00"
1,APARECIDO TOME DE REZENDE CRECHE MUNICIPAL,35435764,2018,"R$     9.960,00"
1,E M E F PROF RAIMUNDA CARVALHO DE MELO PINHO,15548473,2018,"R$    12.000,00"
1,GABRIEL PRESTES,35012944,2018,"R$    18.000,00"
1,ESCOLA MUNICIPAL OCTAVIO SOARES FERREIRA,31360082,2019,"R$    12.000,00"
1,ESCOLA ESTADUAL MAJOR SILVA COUTINHO,13030558,2019,"R$    15.000,00"
1,EEEFM FRANCISCA PEIXOTO MIGUEL,32065264,2019,"R$    15.000,00"
1,EE PREFEITO WALTER COELHO DA ROCHA,31312070,2019,"R$     9.960,00"
1,CE ALECRIM,33090815,2019,"R$    12.000,00"
1,MUNDO MAGICO CEI,23196920,2019,"R$     9.960,00"
1,ESCOLA MUNICIPAL DR ALCIDES ALBERNAZ DE OLIVEIRA,52100499,2019,"R$    12.000,00"
1,EE ANTONIO SATHLER,31074993,2019,"R$     9.960,00"
1,ESC EST ENS FUN ANITA GARIBALDI,43146171,2019,"R$    12.000,00"
1,EE JOSE MAURILIO VALENTE,31181251,2019,"R$     9.960,00"
1,DEODORO MARECHAL,35003505,2019,"R$    15.000,00"
1,EE - CENTRO TERRITORIAL DE EDUCACAO PROFISSIONAL DA BACIA DO RIO GRANDE,29000971,2019,"R$    18.000,00"
1,EEM ANTONIO CUSTODIO,23015705,2019,"R$    15.000,00"
1,EEEM ERIBERTO JASPER,15156788,2019,"R$    15.000,00"
1,AFFONSO DE CARVALHO DESEMBARGADOR,35013468,2019,"R$    12.000,00"
1,HEITOR C DE A FURTADO C E C EFM,41069552,2019,"R$     9.960,00"
1,ADELIO FERRAZ DE CASTRO,35017802,2019,"R$    12.000,00"
1,FRANCISCA DE MORAIS FERRER EEF,23079231,2018,"R$    12.000,00"
1,EEB MAJOR CIPRIANO R DE ALMEIDA,42043808,2019,"R$     9.960,00"
1,EE SENADOR SIMAO DA CUNHA,31044725,2018,"R$    15.000,00"
1,JOSEFINA MARIA BARBOSA PROFESSORA,35035658,2019,"R$    15.000,00"
1,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL CASA MAE RECANTO DO AMOR,14324717,2018,"R$     9.960,00"
1,EE - COLEGIO ESTADUAL PAULO CESAR DA NOVA ALMEIDA,29423503,2019,"R$    12.000,00"
1,WENCESLAU BRAS C E C EFM,41074858,2019,"R$     9.960,00"
1,ESCOLA ESTADUAL INDIGENA SANTA MONICA,14003384,2019,"R$     9.960,00"
1,EEFM DEPUTADO FRANCISCO DE ALMEIDA MONTE,23069961,2019,"R$    15.000,00"
1,EE ABILIO CAIXETA DE QUEIROZ,31118818,2019,"R$    18.000,00"
1,EE DOUTOR OLINTO SATYRO ALVIM,31141704,2019,"R$    15.000,00"
1,ESCOLA ESTADUAL PROFESSORA ANAIAS DE LIMA ANDRADE,27225682,2019,"R$     9.960,00"
1,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E FUNDAMENTAL,31368350,2019,"R$    12.000,00"
1,JOSE CARLOS MONTEIRO,35026414,2019,"R$    12.000,00"
1,CAIC 1003 DONA DARCY VARGAS,33046263,2019,"R$    12.000,00"
1,ESCOLA ESTADUAL DE MONTEIROPOLIS,27010767,2019,"R$    12.000,00"
1,ESC EST ENS MED INGLES DE SOUZA,43151450,2019,"R$     9.960,00"
1,CENTRO EST EDUC PROFIS DE CURITIBA,41129857,2019,"R$    18.000,00"
1,GRUPO ESCOLAR FRANCISCO PEREIRA DE SOUZA,26087740,2018,"R$    12.000,00"
1,EC 05 DO GUARA,53008596,2019,"R$    15.000,00"
1,ESCOLA DE REFERENCIA EM ENSINO MEDIO PRESIDENTE TANCREDO NEVES,26097982,2019,"R$    15.000,00"
1,ESCOLA MINISTRO JOAO ALBERTO,26110180,2019,"R$     9.960,00"
1,EE - COLEGIO ESTADUAL HERACLIDES MARTINS DE ANDRADE,29124425,2019,"R$    12.000,00"
1,ESCOLA MUNICIPAL PROFESSORA FRANCISCA FLOR,26187469,2018,"R$    15.000,00"
1,EE PROFESSOR ANTONIO JOSE BERNARDO VASCONCELOS,13304275,2019,"R$    12.000,00"
1,UEB ARTUR NABANTINO GONCALVES DE AZEVEDO,21275360,2019,"R$     9.960,00"
1,ESC EST ENS FUN SEBASTIAO ANTUNES DE ALMEIDA,43059031,2019,"R$     9.960,00"
1,CE EMBAIXADOR RAUL FERNANDES,33056439,2019,"R$     9.960,00"
1,COLEGIO MILITAR 2 DE JULHO,21021678,2019,"R$    18.000,00"
1,IBATE ETEC DE,35475221,2019,"R$    12.000,00"
1,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE LOPES DE SIQUEIRA,26057743,2019,"R$    15.000,00"
1,CUSTODIO JOSE DE MELLO ALMIRANTE,35002574,2019,"R$    15.000,00"
1,ESCOLA ESTADUAL VICENCIA RAQUEL,24020672,2019,"R$     9.960,00"
1,ANIGER FRANCISCO DE MARIA MELILLO DOM,35925792,2019,"R$    12.000,00"
1,ESC EST ENS FUN LYGIA GONCALVES MOTTA,43016448,2019,"R$    12.000,00"
1,EE JOAQUIM SALLES,31024911,2019,"R$    12.000,00"
1,ESC EST ENS MED 10 DE SETEMBRO,43051294,2019,"R$    15.000,00"
1,EEEFM RETIRO GRANDE,15028526,2018,"R$    15.000,00"
1,JOAO ERNESTO FIGUEIREDO CORONEL,35017814,2019,"R$    12.000,00"
